Date,ARKK_ret,Volume,Mom,Mkt-RF,SMB,HML,RMW,CMA
20180719,0.007418376,350900,-0.0008,-0.0034,0.0091,-0.0036,0.0016,0.0004
20180720,-0.006097582,196300,0.0026,-0.001,-0.0017,0.0012,0.0011,-0.0022
20180723,-0.000848377,211000,0.0038,0.0015,-0.002,0.0055,-0.0022,-0.0018
20180724,-0.034308505,501900,-0.0037,0.0022,-0.0132,0.0039,0.0049,0.001
20180725,0.02202842,345700,0.0111,0.0083,-0.0059,-0.0106,0.0008,-0.0037
20180726,-0.000859497,257900,-0.0099,-0.002,0.0076,0.0057,-0.0004,0.0059
20180727,-0.038072724,504900,-0.0133,-0.0082,-0.0121,0.0106,0.0052,0.0048
20180730,-0.025262732,507300,-0.0142,-0.007,0.0001,0.0156,0.0032,0.0101
20180731,0.014113339,212400,0.0008,0.0051,0.0073,-0.0111,0.0028,0.0025
20180801,0.001791668,276200,0.011,-0.0013,-0.0002,-0.0018,-0.0018,-0.008
20180802,0.024570002,500700,0.0083,0.0067,0.0017,-0.0067,0,-0.0059
20180803,-0.013023638,250500,-0.0081,0.0031,-0.0093,0.0052,0.0063,0.0035
20180806,0.008119355,320900,0.0037,0.0046,0.0022,-0.0033,-0.0031,-0.0021
20180807,0.010845987,774600,0.0031,0.0029,-0.0002,-0.0017,-0.0031,-0.0014
20180808,-0.00469377,333200,0.0035,-0.0004,-0.0011,0.0027,-0.0002,-0.0007
20180809,0.003644116,200900,0.0008,-0.0005,0.0034,-0.0035,0.0002,-0.0025
20180810,0.01229506,249300,0.0071,-0.006,0.0031,-0.0021,-0.0026,0.0021
20180813,-0.009141156,212100,-0.0003,-0.0046,-0.0021,-0.003,0.003,0.0002
20180814,0.000640406,253300,0.0036,0.0069,0.0032,0.0021,0.0034,0.0018
20180815,-0.007993152,354400,-0.0111,-0.0091,-0.0052,-0.0012,0.0063,-0.001
20180816,0.006071184,220200,-0.0037,0.0086,-0.0004,0.0026,-0.0008,0.004
20180817,-0.009081038,291400,-0.0034,0.003,0.0013,0.0002,0.0022,0.002
20180820,0.013770514,167500,0.0015,0.0025,0.0015,0.0014,0.0011,0.0013
20180821,0.020245509,358700,0.0016,0.0033,0.0092,0.0012,-0.0022,-0.0023
20180822,0.005301103,231800,0.0097,0.0005,0.0028,-0.0035,-0.005,-0.0027
20180823,-0.00483498,242200,0.0063,-0.0019,-0.001,-0.0033,0,-0.0018
20180824,0.010513036,336400,0.0031,0.0062,-0.0008,-0.0057,-0.003,-0.0019
20180827,0.010126101,367500,0.0003,0.0074,-0.0062,-0.0016,-0.0021,-0.0036
20180828,-0.000204041,233600,0.002,-0.0001,-0.0012,-0.0028,0.0011,-0.0005
20180829,0.010177081,435800,0.0044,0.0056,-0.0014,-0.0058,-0.0015,-0.0028
20180830,0.00283055,235900,0.003,-0.0041,0.0023,-0.0042,-0.0022,-0.0013
20180831,0.004446261,322800,0.003,0.0008,0.0045,-0.0039,0.0015,-0.0013
20180904,-0.005260004,317600,0.0074,-0.0011,-0.0033,0.0001,-0.0005,-0.0015
20180905,-0.020811998,474200,-0.0148,-0.0041,-0.0004,0.0066,0.0046,0.0059
20180906,-0.023458523,443100,0.0001,-0.0044,-0.0036,-0.0024,0.0042,0.0033
20180907,0.002789743,410400,-0.0018,-0.0018,0.0007,-0.0021,0.0003,0.0005
20180910,-0.002978702,227800,0.0008,0.0023,0.0008,-0.0037,0.0007,-0.0025
20180911,0.018466824,200600,0.008,0.0037,-0.0034,-0.0024,-0.0013,-0.0039
20180912,0.003585784,230100,-0.0086,0.0003,-0.0012,-0.0022,0.0005,0.0054
20180913,-0.001041946,271000,0.002,0.0045,-0.0049,-0.004,0.0004,-0.0004
20180914,0.003954277,258900,-0.0015,0.0012,0.0031,0.0025,-0.0011,-0.0005
20180917,-0.016843439,327500,-0.0133,-0.0071,-0.0035,0.0084,0.0032,0.0075
20180918,0.016684288,297400,0.0037,0.0057,0.0003,-0.0048,-0.0024,-0.0022
20180919,-0.000207772,214100,-0.011,0.0006,-0.005,0.0128,-0.0045,-0.0001
20180920,0.00062118,224600,-0.0019,0.0077,0.0029,-0.0022,0.0007,-0.0009
20180921,-0.031622196,305300,-0.0032,-0.0013,-0.0042,0.003,0.0026,0.0065
20180924,0.01240646,204700,0.0137,-0.0031,-0.0005,-0.0091,-0.0048,-0.0029
20180925,0.00631976,196200,0.0126,-0.0005,0.002,-0.0038,-0.0034,-0.0007
20180926,-0.003127565,191000,0.0012,-0.004,-0.0048,-0.0063,0.0048,0.0011
20180927,0.001870324,216200,0.0023,0.0027,-0.0034,-0.0056,0.0011,-0.0033
20180928,-0.001897533,278300,0.0028,-0.0003,0.0034,-0.002,0.0011,0.0018
20181001,-0.019441531,252600,-0.0014,0.0016,-0.0162,0.0034,-0.0012,0.0004
20181002,-0.026554309,762900,-0.011,-0.0021,-0.0094,0.006,0.0013,0.0036
20181003,-0.005372878,295900,0.0014,0.002,0.0089,0.005,-0.0036,-0.0021
20181004,-0.03091215,399700,-0.0083,-0.0093,-0.008,0.0158,0.0013,0.0077
20181005,-0.015887201,459800,0.0007,-0.0064,-0.0041,0.0039,-0.0038,0.0042
20181008,-0.013711107,534200,-0.0125,-0.0017,-0.0024,0.0122,0.0052,0.0064
20181009,0.006032552,640800,0.0045,-0.0018,-0.0041,0.0028,-0.0051,0.0021
20181010,-0.045517951,775300,-0.0162,-0.0333,0.0041,0.0112,0.0021,0.0079
20181011,-0.008767657,1026800,0.0044,-0.0196,0.0037,-0.0092,0.0043,-0.0055
20181012,-0.002847627,391300,0.0177,0.0138,-0.0111,-0.0174,0.0007,-0.0043
20181015,-0.003350886,194000,-0.0097,-0.0048,0.0099,0.0051,0.0038,0.0049
20181016,0.035112667,372400,0.01,0.0224,0.0057,-0.0143,-0.0024,-0.0069
20181017,-0.011847802,296500,-0.0019,-0.0008,-0.0061,0.0026,-0.0024,0.0017
20181018,-0.023881358,254600,-0.0014,-0.0154,-0.0053,0.0043,-0.0034,0.0038
20181019,-0.023398747,251400,-0.0054,-0.0025,-0.0127,0.0072,0.0045,0.0056
20181022,-0.004324844,216000,0.0124,-0.0038,0.0036,-0.0125,0.011,-0.0017
20181023,0.031620504,406900,-0.0036,-0.0062,-0.0018,-0.0042,0.001,-0.001
20181024,-0.059680116,304400,-0.0044,-0.0333,-0.0083,0.0077,0.0032,0.0125
20181025,0.017271182,484500,0.0103,0.0193,0.0031,-0.0059,-0.0019,-0.0108
20181026,0.023011556,327700,-0.0014,-0.0165,0.0059,0.0035,-0.0035,0.005
20181029,-0.035263259,254500,-0.0112,-0.0077,-0.001,0.0161,-0.0001,0.0097
20181030,0.033092835,507400,0.0003,0.0166,0.0045,0.0007,0.0037,0.0032
20181031,0.007095625,327600,0.0077,0.0122,-0.007,-0.0073,-0.004,-0.0095
20181101,0.035664683,450700,-0.0098,0.0129,0.0122,-0.0114,-0.0024,-0.0049
20181102,0.001982838,528500,-0.0013,-0.0053,0.0085,0.0067,-0.0047,0.0022
20181105,-0.015377856,246900,-0.0012,0.004,-0.0088,0.0156,-0.0049,0.0076
20181106,0.000223159,310500,-0.001,0.0058,-0.0015,0.0003,0.003,0.002
20181107,0.013674438,472400,0.017,0.0211,-0.0051,-0.0106,-0.0039,-0.0081
20181108,-0.014164241,322200,0.0043,-0.0028,-0.0017,0.0025,0.0039,0.0033
20181109,-0.006803962,373800,0.0004,-0.0104,-0.0085,0.0042,0.0063,0.0067
20181112,-0.031044708,365200,-0.0026,-0.0206,0.001,0.0085,0.0054,0.0088
20181113,0.002092073,181400,-0.0091,-0.0013,-0.0005,0.0016,0.0022,-0.003
20181114,-0.023836832,180800,-0.0067,-0.0077,0.0003,-0.0028,0.0059,0.001
20181115,0.034694384,278500,0.0062,0.0118,0.0031,-0.004,-0.0082,-0.007
20181116,0.01181645,123700,0.0006,0.0015,-0.0001,-0.0006,-0.0078,0.0018
20181119,-0.043478237,380700,-0.0102,-0.0188,-0.0039,0.023,0.0021,0.0123
20181120,0.01618128,506300,-0.0071,-0.0185,0.0002,-0.0054,-0.0037,-0.0031
20181121,0.006996405,135700,-0.0019,0.0051,0.0095,-0.0034,-0.0034,0.0001
20181123,0.011151491,42400,0.0008,-0.0055,0.0076,-0.006,0.0029,-0.0006
20181126,0.014167722,269900,0.0011,0.0162,-0.0069,-0.002,-0.0041,-0.0072
20181127,-0.00374795,143900,0.0057,0.0011,-0.0106,0.0026,0.006,0.0013
20181128,0.025771999,308400,0.0099,0.0242,0.0031,-0.0117,0.0007,-0.0093
20181129,0.001363878,157400,0.0028,-0.0022,-0.002,-0.001,-0.0049,0.0004
20181130,0.008851566,118300,-0.0028,0.0078,-0.0038,-0.0043,0.0024,-0.0027
20181203,-0.010217413,381100,0.0023,0.0113,-0.001,-0.0081,-0.0024,-0.0055
20181204,-0.044812341,263000,0.0067,-0.0345,-0.0103,-0.002,-0.0014,0.0095
20181206,0.033467837,406700,0.005,-0.0016,-0.0006,-0.0105,0.0015,-0.0032
20181207,-0.034182198,188800,-0.0053,-0.0236,0.0027,0.0133,-0.0047,0.0063
20181210,0.014064362,230400,0.0075,0.001,-0.0036,-0.0162,0.0028,-0.0031
20181211,-0.019399539,309600,0.0073,-0.0008,-0.0015,-0.0042,0.0017,-0.0007
20181212,0.004406354,471300,-0.0005,0.0068,0.0051,-0.0018,-0.0023,-0.0009
20181213,-0.021794012,275800,0.0049,-0.0026,-0.0155,-0.0019,0.002,0.0004
20181214,-0.005002382,222000,-0.005,-0.0189,0.0009,0.005,-0.0021,0.0062
20181217,-0.036912014,503400,-0.0097,-0.0213,-0.0012,0.0108,0.0026,0.0017
20181218,-0.011155206,299500,0.0028,-0.0003,-0.0004,-0.0061,0.0091,-0.0047
20181219,-0.018000025,399000,0.0068,-0.0158,-0.006,0.0003,-0.0038,0.0042
20181220,-0.028263054,842200,-0.0049,-0.0162,-0.0012,0.0097,0.0061,-0.0008
20181221,-0.057075276,737600,0.0039,-0.0217,-0.0053,0.0076,0.0012,0.0065
20181224,-0.00254022,425800,-0.0021,-0.0255,0.0092,-0.0049,-0.0034,-0.0034
20181226,0.053340849,959700,0.0007,0.0506,-0.0019,-0.0101,-0.0022,-0.0108
20181227,0.008589692,525200,0.0023,0.0078,-0.0071,-0.0013,-0.0014,0.0011
20181228,0.003821976,939300,0.0014,-0.0003,0.0075,0.0026,-0.0037,-0.0006
20181231,0.005135108,645300,0.0063,0.009,-0.0014,-0.0045,-0.0009,-0.0013
20190102,0.031706589,232200,-0.0229,0.0023,0.0074,0.0112,-0.0012,0.0027
20190103,-0.021891919,256100,-0.0077,-0.0245,0.0048,0.0119,-0.0022,0.009
20190104,0.041463358,317400,-0.0096,0.0355,0.0036,-0.007,-0.0011,-0.0059
20190107,0.036979573,524500,-0.0077,0.0094,0.0087,-0.0075,-0.0072,-0.0045
20190108,-0.012036306,461700,0.0012,0.0101,0.0044,-0.0063,0.0032,-0.0009
20190109,0.026732622,797800,-0.0081,0.0056,0.005,0.001,0.0008,-0.0019
20190110,0.011893155,335100,-0.0038,0.0042,0,-0.0046,-0.0006,-0.0004
20190111,0.012112403,312500,-0.0021,-0.0001,0.002,0.0022,0.0023,0.0025
20190114,-0.004126262,257100,-0.006,-0.006,-0.0045,0.0094,0.0024,0
20190115,0.020762942,591500,0.0115,0.0106,-0.0014,-0.0088,-0.003,-0.0057
20190116,-0.000472502,344600,-0.0076,0.0028,0.0025,0.0092,-0.0011,-0.0023
20190117,0.01018716,301500,-0.002,0.0075,0.0009,-0.0024,0.0006,0
20190118,-0.001166838,490700,-0.0084,0.0129,-0.0029,0.0012,0.002,-0.0027
20190122,-0.02397906,417000,0.0094,-0.0153,-0.0035,0.0033,0.0026,0.0034
20190123,-0.014527797,288700,0.0098,0.0015,-0.0041,-0.0014,0.0035,0.0029
20190124,0.019867599,287200,-0.0102,0.0023,0.0048,0,-0.0015,-0.0019
20190125,0.014537679,242300,-0.0138,0.009,0.0042,-0.0035,-0.0035,-0.0057
20190128,-0.001915661,282700,-0.0011,-0.008,-0.0007,0.0063,0.0028,0.0016
20190129,-0.012212596,231000,-0.0026,-0.0019,0.0003,0.0017,0.0004,0.0046
20190130,0.01245509,327400,0.0008,0.0151,-0.0035,-0.0094,-0.0024,-0.0088
20190131,0.018934888,401100,0.0034,0.0092,-0.0006,-0.0108,-0.0037,-0.0001
20190201,0.002325111,247800,-0.0054,0.0014,-0.0016,0.0043,-0.0074,0.003
20190204,0.017421603,276400,-0.0015,0.0072,0.0041,-0.0046,0.0019,-0.0021
20190205,0,292600,0.001,0.0043,-0.0012,-0.006,0.0061,-0.0033
20190206,0.002279936,306600,-0.0029,-0.0022,-0.0003,0.0007,-0.0011,0.0008
20190207,-0.020290455,373700,0.0069,-0.0093,-0.0014,0.004,0.0054,0.0028
20190208,0.019928825,292800,0.0073,0.0009,-0.0008,-0.0068,-0.0034,-0.0012
20190211,0.00602405,185800,-0.0011,0.0014,0.0067,0.0022,-0.0009,-0.0002
20190212,0.010966415,314400,-0.0052,0.0136,0.0004,-0.0017,-0.0012,-0.0028
20190213,0.002024747,432800,-0.0039,0.0028,0.0006,0.0007,0.0011,0.0022
20190214,0.005629363,331800,0.0019,-0.0021,0.0052,-0.0058,0.0041,-0.0018
20190215,0.001551418,208600,-0.0044,0.0113,0.0038,0.0047,-0.0021,0.0001
20190219,0.004665697,299400,-0.004,0.0019,0.0032,0.003,0.0002,0.0022
20190220,0.006179629,328800,-0.004,0.0019,0.0029,0.0055,0.0001,-0.0027
20190221,-0.017798221,701900,0.0044,-0.0037,-0.0004,-0.0022,0.0057,0.0013
20190222,0.01463088,245500,0.0025,0.0065,0.0038,-0.0147,0.0029,-0.0061
20190225,-0.001506672,357800,-0.0063,0.0015,-0.0028,-0.0018,-0.0086,-0.0051
20190226,-0.005185782,185600,0.0024,-0.0016,-0.0068,-0.0033,0.0009,-0.0015
20190227,0.017421669,317200,0.0047,0.0009,0.0015,-0.0012,-0.0068,-0.0007
20190228,-0.00042939,248000,0.0069,-0.0031,-0.0002,-0.0024,0.0028,0.0016
20190301,-0.001067215,283600,-0.0022,0.0072,0.0025,-0.0041,-0.0036,-0.0018
20190304,-0.020343272,326800,-0.0051,-0.0052,-0.0039,0.0038,0.0015,-0.0008
20190305,0.003897813,395400,0.0048,-0.0017,-0.0032,-0.0023,0.0028,0
20190306,-0.021570319,482800,0.0077,-0.0084,-0.0123,0.0005,0.0056,0.0013
20190307,-0.011532491,356800,0.0051,-0.0082,-0.0005,-0.0033,-0.0038,0.0013
20190308,0.023733478,304900,0.0013,-0.0022,0.0006,-0.0015,-0.0011,-0.0028
20190311,0.028356204,461600,-0.0035,0.0149,0.0027,-0.0052,-0.0028,-0.0047
20190312,0.001075247,461900,-0.0006,0.0025,-0.0031,-0.0008,-0.0043,0.0002
20190313,0.004278926,498200,-0.0021,0.0068,-0.0032,0.0007,-0.0017,0.0019
20190314,-0.00681431,227600,0.0022,-0.001,-0.0038,0.003,-0.0015,-0.001
20190315,0.004703913,388400,-0.0017,0.0048,-0.0024,-0.0024,-0.0004,-0.0019
20190318,-0.003191532,289900,-0.0059,0.0046,0.0023,0.0044,-0.0008,-0.0007
20190319,-0.000850702,349300,0.0048,-0.0009,-0.0047,-0.0091,0.0001,-0.0005
20190320,0.003622374,283300,0.0057,-0.0039,-0.0023,-0.0104,-0.0021,-0.0024
20190321,0.026917303,354000,-0.0002,0.0111,0.0017,-0.0123,0.0032,-0.0034
20190322,-0.036812423,555800,0.0101,-0.0217,-0.0157,-0.0006,0.0056,0.006
20190325,0.002837211,611800,0.0065,-0.0005,0.006,-0.0027,0.002,0.0004
20190326,-0.007526839,329200,-0.0046,0.0076,0.0023,0.0046,0.0005,0.0019
20190327,-0.010619788,653400,-0.0037,-0.005,0.0017,0.0049,0.0076,0.001
20190328,0.008083876,205700,-0.0018,0.004,0.0035,0.0002,-0.0013,-0.0008
20190329,0.003220223,242400,0,0.0066,-0.0028,-0.0092,0.0021,-0.0017
20190401,0.002324598,326700,-0.0097,0.0119,-0.0019,0.0099,-0.0006,-0.0031
20190402,0.006950316,283100,0.0019,-0.0005,-0.0019,-0.0044,-0.0038,-0.005
20190403,0.012243204,449800,-0.001,0.0027,0.0023,-0.0039,0.0013,-0.004
20190404,-0.005167424,366100,-0.0132,0.0019,0.0035,0.0092,0.0064,0.0022
20190405,0.012629421,255600,-0.0066,0.0052,0.0049,-0.0008,-0.0028,0.001
20190408,0.000615047,266400,-0.002,0.0008,-0.0031,0.001,0.0027,-0.0003
20190409,-0.007194306,314700,0.0099,-0.0065,-0.006,-0.0014,0.0012,-0.0004
20190410,0.011565511,300500,-0.002,0.0048,0.0095,-0.001,0.0009,-0.0011
20190411,-0.012055599,339000,-0.0011,0,-0.0027,0.0041,0.0004,0.0011
20190412,-0.006560066,329900,-0.0109,0.0065,-0.0036,0.0064,0.0053,-0.0025
20190415,-0.011340186,443800,0.0081,-0.0009,-0.0026,-0.0054,0.0036,0.0008
20190416,0.000829125,352800,-0.0088,0.0013,0.0024,0.007,-0.0008,-0.0013
20190417,-0.033285372,433800,-0.0083,-0.0032,-0.0053,0.0083,0.0113,-0.0027
20190418,-0.00042456,330800,-0.0005,0.0011,-0.0028,-0.0051,0.0015,-0.0021
20190422,0.00596123,246700,0.0024,0.0011,-0.0048,-0.0055,-0.0052,-0.0016
20190423,0.020653298,337500,0.0025,0.0097,0.0066,-0.0048,-0.0011,-0.0043
20190424,-0.010103134,338800,0.0043,-0.0023,0.0031,-0.0008,0.0061,0.0003
20190425,-0.005018779,422300,0.0137,-0.0014,-0.0079,-0.0019,-0.0064,-0.0024
20190426,0.002101261,227500,0.0012,0.0053,0.0047,0.0007,-0.0008,-0.0019
20190429,0.00146689,221300,-0.0045,0.0018,0.0015,0.0064,-0.0038,-0.0015
20190430,-0.01213385,380700,0.0033,-0.0004,-0.0068,0.0028,0.0011,0.007
20190501,-0.015157916,504100,0.0048,-0.0083,-0.0007,-0.0002,0.0034,-0.0006
20190502,0.001918159,417400,0.0048,-0.0016,0.0046,-0.0027,0,0.0005
20190503,0.020025296,311600,-0.0024,0.0113,0.0094,-0.0027,-0.0001,-0.0034
20190506,0.037399043,388500,0.0028,-0.0039,0.0058,-0.0042,0.0002,0.0006
20190507,-0.020298261,457700,0.0027,-0.0169,-0.0027,0.005,0.0002,0.0031
20190508,-0.003006227,330400,0.0014,-0.0022,-0.0021,-0.0032,-0.0002,0.0019
20190509,0.004802401,413400,0.0061,-0.0028,0.0006,0.0012,-0.0035,0
20190510,0.009827495,276000,0.006,0.0035,-0.0033,0.0008,-0.0011,0.0026
20190513,-0.025429466,694300,0.0098,-0.0267,-0.0067,0.0029,0.0023,0.0083
20190514,0.010896709,288500,-0.0054,0.0093,0.0034,-0.0002,-0.0055,0
20190515,0.020144862,312100,0.0039,0.0058,-0.001,-0.0095,0.0013,-0.0029
20190516,0.002879225,432400,0.0045,0.0091,-0.0045,-0.0032,-0.0014,-0.0023
20190517,-0.01169067,294900,0.0045,-0.0073,-0.0076,0.0029,0.0006,0.0032
20190520,-0.005789717,485700,0.0036,-0.0065,-0.0011,0.0072,0.0006,0.0042
20190521,0.014559787,311900,-0.0069,0.009,0.0044,-0.0035,-0.0013,-0.0018
20190522,-0.007347853,509500,0.0132,-0.004,-0.0065,-0.0059,-0.0015,0.002
20190523,-0.012913806,511800,0.0117,-0.0137,-0.0072,-0.0027,0.003,0.0027
20190524,-0.007302756,295700,0.0004,0.0023,0.0051,0.0031,-0.005,-0.0003
20190528,-0.009458548,273100,0.0105,-0.0078,0.0021,-0.0063,0.0001,-0.0026
20190529,-0.00120279,505200,-0.0042,-0.0071,-0.0024,0.0042,-0.0018,0.0001
20190530,0.00191711,200400,0.0141,0.0014,-0.0038,-0.0077,0.0026,-0.0004
20190531,-0.009243517,340800,0.0058,-0.0137,-0.0023,-0.0009,0.0002,0.004
20190603,-0.014485662,482800,-0.006,-0.004,0.0058,0.0165,0.0028,0.0139
20190604,0.023506342,320400,-0.0115,0.0233,0.0049,-0.0002,0.0029,-0.0047
20190605,-0.005197283,551700,0.0168,0.007,-0.0106,-0.0097,0.0006,-0.002
20190606,-0.004489579,725600,0.0066,0.0055,-0.0108,0.0001,0.0006,-0.0007
20190607,0.017184534,236800,0.0037,0.0104,-0.0014,-0.012,0.0035,-0.0065
20190610,0.001837345,278900,-0.0038,0.0053,0.0001,0.0008,0.0039,-0.0036
20190611,-0.021247806,281500,-0.005,-0.0012,-0.002,0.0055,0.0047,0.0018
20190612,-0.002542672,188900,0.0149,-0.002,0.0029,-0.0098,0.0006,0.001
20190613,0.008543038,197600,-0.0141,0.0052,0.0068,-0.0004,-0.0012,-0.0006
20190614,-0.008745708,257900,0.0092,-0.0027,-0.0074,0.0031,0.0025,0.0014
20190617,0.028723698,208400,-0.0027,0.0015,0.0048,-0.0112,-0.0067,-0.0043
20190618,0.002890196,467700,-0.0099,0.0104,0.0019,0.0033,-0.0025,-0.0019
20190619,-0.000220826,191200,0.0079,0.0032,0.0002,-0.006,-0.002,0.0017
20190620,-0.012203029,208700,-0.0037,0.0089,-0.004,-0.0023,-0.0015,-0.0011
20190621,0.005532198,282500,-0.0011,-0.0021,-0.0046,-0.0004,-0.0011,0.0002
20190624,-0.01690079,227400,0.0069,-0.0034,-0.009,0.0008,0.0064,-0.0002
20190625,-0.008474599,227700,-0.0039,-0.0098,0.0041,0.0071,-0.001,0.0056
20190626,-0.004233556,235500,-0.0193,-0.0006,0.0002,0.0025,0.0037,-0.0039
20190627,0.022083381,277500,-0.0004,0.006,0.0143,-0.0009,-0.0034,-0.0022
20190628,0.044405769,480600,-0.0054,0.0068,0.0077,0.0061,-0.0046,0.0011
20190701,-0.017227236,412100,0.0039,0.0075,-0.0059,-0.0013,-0.0013,0.0005
20190702,-0.011048613,228300,0.0183,0.0014,-0.0096,-0.0081,-0.0002,-0.0002
20190703,0.000208158,149200,0.0025,0.0078,-0.0013,-0.0033,-0.0035,-0.0005
20190705,0.001256745,147100,-0.0028,-0.001,0.0034,0.0091,0.0013,-0.0005
20190708,-0.004834048,296300,0.0066,-0.0058,-0.0043,0.0005,0.0004,-0.0026
20190709,0.024851273,235900,0.0032,0.0018,-0.0023,-0.0043,-0.0065,-0.0019
20190710,0,173800,-0.0011,0.004,-0.0025,-0.0036,0.0011,-0.0002
20190711,-0.000616735,153600,0.0027,0.0019,-0.0077,0.0004,-0.0024,-0.0056
20190712,0.001032824,196700,-0.0094,0.0053,0.0032,0.0041,0.0059,-0.0009
20190715,0.001440329,129300,0.0073,-0.0004,-0.0047,-0.0107,0.0013,0.0024
20190716,-0.004527701,114900,0.0002,-0.0032,0.0041,0.001,0.0044,-0.0002
20190717,0.004547272,131700,0.0087,-0.0064,-0.0026,-0.0065,-0.0048,-0.0023
20190718,0.008884297,132400,0.0029,0.0035,-0.0027,0.0002,-0.0036,0.0035
20190719,-0.01428865,188300,-0.01,-0.0056,0.003,0.0086,0.0037,0.0009
20190722,0.004741373,202000,0.0022,0.0025,-0.0055,-0.0049,-0.0019,-0.0001
20190723,-0.001225429,134100,-0.008,0.0065,-0.0006,0.0081,0.0066,0.0034
20190724,0.020441538,263900,-0.0075,0.0066,0.0092,0.0085,-0.0008,-0.0009
20190725,-0.017107944,286300,0.0153,-0.0063,-0.0068,-0.0012,0.0016,0.0005
20190726,0.017945503,154500,0.0025,0.0082,0.0033,-0.0019,-0.0062,-0.0025
20190729,-0.002436528,215800,0.0044,-0.0032,-0.0035,-0.0046,0.003,0.0038
20190730,0.020571898,239800,-0.0137,-0.0017,0.0142,0.0089,-0.0017,0.001
20190731,-0.015240805,256100,0.0013,-0.0109,0.0026,0.0061,0.002,0.0053
20190801,-0.015270285,322200,0.0247,-0.0104,-0.0076,-0.019,-0.0055,-0.003
20190802,-0.018723426,354300,0.0022,-0.0087,-0.0026,0.0007,0.0014,0.0019
20190805,-0.01801203,862300,0.0041,-0.0307,0.0005,0,-0.0008,0.0027
20190806,-0.001344644,471300,0.0104,0.0129,-0.0055,-0.0059,-0.0027,-0.0025
20190807,0.020809817,436900,0.0037,0.0007,-0.001,-0.009,0.0018,-0.0018
20190808,0.013024283,394500,0.0026,0.0197,-0.0003,-0.0023,0.0029,-0.003
20190809,-0.011140214,182500,0.01,-0.0078,-0.005,-0.0023,-0.0048,-0.0002
20190812,-0.013704138,264200,0.0057,-0.0132,0.0021,-0.0027,0.0013,0.0024
20190813,0.022609089,294300,0.0005,0.0147,-0.0035,-0.0054,0.0035,-0.0004
20190814,-0.015342983,366100,0.0133,-0.0295,0.0003,-0.0051,-0.0037,0.0001
20190815,-0.007518752,344900,0.012,0.0016,-0.0069,-0.0052,-0.0007,-0.0047
20190816,0.014068505,270700,-0.0109,0.0155,0.0064,0.0061,0.0014,-0.0005
20190819,0.002200176,281100,-0.0116,0.0114,0.0003,0.0022,0.0037,-0.0001
20190820,-0.006148507,177600,0.0043,-0.0075,0.0018,-0.005,0.0011,-0.0018
20190821,-0.000218918,249200,-0.0007,0.0085,-0.0003,-0.003,-0.0003,-0.0001
20190822,-0.014889337,127500,-0.0005,-0.001,-0.0035,0.0049,0.0022,0.0026
20190823,-0.02640414,243600,0.0094,-0.0266,-0.006,-0.0018,-0.0064,-0.0024
20190826,-0.006128007,426400,0.004,0.0108,-0.0004,-0.0017,0.0019,-0.0015
20190827,-0.020890145,227900,0.0091,-0.0046,-0.01,-0.0067,0.0025,0.0007
20190828,0.010246903,344300,-0.0088,0.0068,0.0062,0.0062,0.0035,0.0021
20190829,0.003862804,203300,-0.0094,0.0135,0.004,0.0034,0.0017,-0.0018
20190830,-0.007390862,202000,-0.0027,0.0003,-0.0025,0.0023,0.001,0.0013
20190903,-0.01547215,308800,0.0055,-0.0086,-0.0093,0.001,-0.002,0.0045
20190904,-0.008691697,187500,-0.0091,0.0108,-0.0015,0.0043,0.0025,-0.0006
20190905,0.003417681,207900,-0.02,0.0142,0.0055,0.007,0.0043,0
20190906,-0.003176111,115500,-0.0039,-0.0002,-0.0036,0.0004,0.0016,0.0042
20190909,-0.006575896,201100,-0.0383,0.0007,0.0135,0.0306,0.0088,0.0043
20190910,0.018837561,231200,-0.0316,0.0017,0.0141,0.0113,-0.0003,0.0059
20190911,0.022911074,393600,-0.0044,0.0088,0.0137,-0.0004,-0.0023,0.0034
20190912,-0.004594159,269400,0.0099,0.0022,-0.0039,-0.0013,-0.0022,-0.0018
20190913,-0.007893028,254000,-0.007,-0.0001,0.0018,0.0074,-0.0002,-0.0011
20190916,0.013166726,176600,-0.0186,-0.0023,0.0088,0.0053,-0.0032,0.0005
20190917,0.003307652,194100,0.0237,0.0017,-0.0079,-0.0119,-0.0019,-0.0035
20190918,-0.010109868,176200,0.0101,-0.0005,-0.0078,0.0006,-0.0012,0.0004
20190919,-0.005763755,170400,0.0057,-0.0005,-0.0048,-0.0046,0.0004,-0.0021
20190920,-0.004671835,237300,0.0003,-0.0048,0.003,0.0015,-0.0059,0.0008
20190923,-0.002016581,141400,-0.0017,-0.0002,-0.0011,0.0051,0.0027,0.0027
20190924,-0.038212268,367900,0.0114,-0.0101,-0.0075,0,0.0017,0.0045
20190925,0.004657662,268900,-0.0064,0.0069,0.0042,0.0052,0.0042,0.0001
20190926,-0.003239968,154700,0.0081,-0.0041,-0.0098,0.0012,0.0035,0.0029
20190927,-0.012048216,308800,-0.0071,-0.0062,-0.0017,0.0088,0.0024,0.0056
20190930,0.003744418,284800,0.002,0.005,-0.0026,-0.0048,0.0062,-0.0002
20191001,-0.028743557,280700,0.0115,-0.0131,-0.0065,-0.0058,0.001,-0.0019
20191002,-0.007694157,699400,0.0078,-0.0173,0.0077,-0.0036,-0.0047,-0.0026
